站名,平均氣溫,絕對最高氣溫,絕對最低氣溫,總日照時數h,總日射量MJ/ m2,Year,Month,行政區,days_in_month,平均每日日照時數,平均每日日射量
茶改東部分場,20.4,31.5,9.5,231.0,456.7,2023,3,臺東縣,31,7.451612903225806,14.73225806451613
桃改樹林分場,21.5,33.1,14.7,209.0,366.7,2023,4,新北市,30,6.966666666666667,12.223333333333333
茶改北部分場,19.3,30.4,12.4,194.8,367.9,2023,4,新北市,30,6.493333333333334,12.263333333333332
桃園農改,22.7,31.45,16.5,252.65,451.85,2023,4,桃園市,30,8.421666666666667,15.061666666666667
茶改場,20.6,31,14,214.8,403.5,2023,4,桃園市,30,7.16,13.45
農工中心,22.45,32.4,14.6,233.05,404.1,2023,4,桃園市,30,7.7683333333333335,13.47
桃改五峰分場,17.4,27.3,9.2,197.9,329.9,2023,4,新竹縣,30,6.596666666666667,10.996666666666666
桃改新埔分場,20.9,31.4,14.5,219.5,395.4,2023,4,新竹縣,30,7.316666666666666,13.18
畜試北區分所,21.3,31.3,13.9,247.9,454.5,2023,4,苗栗縣,30,8.263333333333334,15.15
苗改生物防治研究中心,20.8,31.9,12.7,248.3,439.1,2023,4,苗栗縣,30,8.276666666666667,14.636666666666667
苗栗農改,21.5,31.6,13.3,240.5,431.4,2023,4,苗栗縣,30,8.016666666666667,14.379999999999999
種苗繁殖,21.2,29.7,13.7,263.3,482.9,2023,4,台中市,30,8.776666666666667,16.096666666666668
農業試驗所,23.5,31.4,17.1,265.0,513.9,2023,4,台中市,30,8.833333333333334,17.13
臺中農改,23.3,31.1,17.3,272.0,527.5,2023,4,彰化縣,30,9.066666666666666,17.583333333333332
中改埔里分場,*20.7,*31.1,14.4,,,2023,4,南投縣,30,,
林試畢祿溪站,12.2,23.7,2.3,231.3,543.9,2023,4,南投縣,30,7.71,18.13
臺大內茅埔,21.7,31.3,15.5,236.2,438.4,2023,4,南投縣,30,7.873333333333333,14.613333333333333
臺大和社,20.1,29.7,13.3,240.2,474.7,2023,4,南投縣,30,8.006666666666666,15.823333333333332
臺大溪頭,,,12.3,,,2023,4,南投縣,30,,
臺大竹山,23.4,32.6,16.9,238.2,425.1,2023,4,南投縣,30,7.9399999999999995,14.17
茶改中部分場,19.7,29,14,240.2,401.1,2023,4,南投縣,30,8.006666666666666,13.370000000000001
茶改南部分場,21.6,30.2,15.3,236.2,405.8,2023,4,南投縣,30,7.873333333333333,13.526666666666667
萬大發電廠,19.8,30.5,13,232.4,520.1,2023,4,南投縣,30,7.746666666666667,17.336666666666666
蓮華池,20.8,29.9,14.5,225.7,376.8,2023,4,南投縣,30,7.5233333333333325,12.56
南改斗南分場,23.6,34.2,16.2,244.5,479.7,2023,4,雲林縣,30,8.15,15.99
口湖工作站,23.4,30.1,17.1,285.0,575.6,2023,4,雲林縣,30,9.5,19.186666666666667
四湖植物園,23.1,30.8,16.5,277.8,564.6,2023,4,雲林縣,30,9.26,18.82
水試臺西試驗場,23.5,30.9,17.3,271.9,557.3,2023,4,雲林縣,30,9.063333333333333,18.576666666666664
臺大雲林校區,23,32.6,16.5,272.8,529.5,2023,4,雲林縣,30,9.093333333333334,17.65
麥寮合作社,23.2,31.2,17.4,278.7,549.9,2023,4,雲林縣,30,9.29,18.33
農試嘉義分所,23.5,34.5,15.8,267.1,508.3,2023,4,嘉義市,30,8.903333333333334,16.943333333333335
南改義竹分場,24.1,33.7,16.6,281.0,580.2,2023,4,嘉義縣,30,9.366666666666667,19.34
南改鹿草分場,23.7,33.3,17.1,280.6,572.3,2023,4,嘉義縣,30,9.353333333333333,19.076666666666664
農試溪口農場,24.55,33.85,17.6,278.1,570.1,2023,4,嘉義縣,30,9.270000000000001,19.003333333333334
七股研究中心,24.2,30.1,17.8,292.7,600.1,2023,4,臺南市,30,9.756666666666666,20.003333333333334
畜試所,25.2,36.25,17.1,280.65,573.15,2023,4,臺南市,30,9.354999999999999,19.105
臺南蘭花園區,,,15.75,,,2023,4,臺南市,30,,
臺南農改,24.7,35.5,16.8,284.8,582.4,2023,4,臺南市,30,9.493333333333334,19.413333333333334
林試六龜中心,24.3,34.5,16.3,262.3,528.9,2023,4,高雄市,30,8.743333333333334,17.63
林試扇平站,21.6,31.4,14,230.5,432.8,2023,4,高雄市,30,7.683333333333334,14.426666666666668
農試鳳山分所,25.9,34.7,18.6,291.1,581.5,2023,4,高雄市,30,9.703333333333335,19.383333333333333
高改旗南分場,25.45,35.6,16.9,279.65,568.6,2023,4,高雄市,30,9.321666666666665,18.953333333333333
恆春工作站,25.4,30.8,20.1,286.7,553.8,2023,4,屏東縣,30,9.556666666666667,18.459999999999997
東港工作站,25.8,32.5,19.6,286.7,574.6,2023,4,屏東縣,30,9.556666666666667,19.153333333333332
畜試南區分所,25,32.9,19.4,285.2,587.0,2023,4,屏東縣,30,9.506666666666666,19.566666666666666
高雄農改,26,36.1,17.7,292.4,689.4,2023,4,屏東縣,30,9.746666666666666,22.98
畜試東區分所,21.2,29.6,13.1,228.2,396.6,2023,4,宜蘭縣,30,7.6066666666666665,13.22
花改蘭陽分場,21.8,30.6,14.3,213.9,373.1,2023,4,宜蘭縣,30,7.13,12.436666666666667
花蓮農改,22,31.9,13.4,196.4,324.0,2023,4,花蓮縣,30,6.546666666666667,10.8
東改班鳩分場,23.2,33.45,14.1,223.0,352.15,2023,4,臺東縣,30,7.433333333333334,11.738333333333333
東改賓朗果園,21.4,34.2,13.4,204.2,322.2,2023,4,臺東縣,30,6.806666666666667,10.74
林試太麻里1,22.9,37.2,16.5,218.5,373.5,2023,4,臺東縣,30,7.283333333333333,12.45
林試太麻里2,23.9,36.2,17.7,232.2,408.4,2023,4,臺東縣,30,7.739999999999999,13.613333333333333
茶改東部分場,22.3,35.7,13,215.1,382.8,2023,4,臺東縣,30,7.17,12.76
桃改樹林分場,24.7,35.3,17.6,270.3,495.6,2023,5,新北市,31,8.719354838709679,15.98709677419355
茶改北部分場,22.3,33,14.2,254.8,466.3,2023,5,新北市,31,8.219354838709679,15.041935483870969
桃園農改,23.45,30.95,17.3,261.15,458.7,2023,5,桃園市,31,8.424193548387096,14.796774193548387
茶改場,24,34.6,16.6,276.7,534.6,2023,5,桃園市,31,8.925806451612903,17.24516129032258
農工中心,24.4,34,16.9,275.3,515.4,2023,5,桃園市,31,8.880645161290323,16.625806451612902
桃改五峰分場,20,31.1,12.7,254.7,430.9,2023,5,新竹縣,31,8.216129032258063,13.899999999999999
桃改新埔分場,24.2,35.1,17.2,283.5,531.4,2023,5,新竹縣,31,9.14516129032258,17.141935483870967
畜試北區分所,24.3,33.4,17,297.3,569.0,2023,5,苗栗縣,31,9.59032258064516,18.35483870967742
苗改生物防治研究中心,23.7,34,15.8,289.5,537.7,2023,5,苗栗縣,31,9.338709677419354,17.345161290322583
苗栗農改,24.6,34.9,16.1,294.1,552.6,2023,5,苗栗縣,31,9.48709677419355,17.825806451612905
種苗繁殖,23.5,33.2,16.5,282.8,517.4,2023,5,台中市,31,9.12258064516129,16.690322580645162
農業試驗所,25.25,33.3,19.1,242.4,438.4,2023,5,台中市,31,7.819354838709677,14.141935483870967
臺中農改,26.1,34.7,19.1,297.0,577.8,2023,5,彰化縣,31,9.580645161290322,18.638709677419353
中改埔里分場,*22.8,*32.7,16.7,,,2023,5,南投縣,31,,
林試畢祿溪站,14.1,26.4,6,245.0,519.6,2023,5,南投縣,31,7.903225806451613,16.761290322580646
臺大內茅埔,23.5,35.1,17.9,250.0,472.5,2023,5,南投縣,31,8.064516129032258,15.241935483870968
臺大和社,21.8,32.1,15,252.6,478.1,2023,5,南投縣,31,8.148387096774194,15.422580645161291
臺大溪頭,19.4,28.5,14,187.1,336.1,2023,5,南投縣,31,6.035483870967742,10.841935483870968
臺大竹山,25.8,35.4,19.6,268.3,493.7,2023,5,南投縣,31,8.654838709677419,15.925806451612903
茶改中部分場,21.5,30.1,15.5,252.6,418.5,2023,5,南投縣,31,8.148387096774194,13.5
茶改南部分場,23.8,33.7,17.4,260.4,472.6,2023,5,南投縣,31,8.399999999999999,15.245161290322581
萬大發電廠,21,32.1,13.8,255.8,496.5,2023,5,南投縣,31,8.251612903225807,16.016129032258064
蓮華池,22.7,31.8,16.8,238.4,384.2,2023,5,南投縣,31,7.690322580645161,12.393548387096773
南改斗南分場,26.4,37,19.5,298.1,574.2,2023,5,雲林縣,31,9.616129032258065,18.52258064516129
口湖工作站,25.9,31.5,19.6,305.1,638.6,2023,5,雲林縣,31,9.841935483870968,20.6
四湖植物園,25.9,33.5,19.9,298.7,617.3,2023,5,雲林縣,31,9.635483870967741,19.91290322580645
水試臺西試驗場,26,33.4,20.3,300.8,626.2,2023,5,雲林縣,31,9.703225806451613,20.200000000000003
臺大雲林校區,25.5,34.5,18.8,299.1,575.4,2023,5,雲林縣,31,9.648387096774194,18.561290322580643
麥寮合作社,24.95,32.45,19.6,289.85,529.85,2023,5,雲林縣,31,9.350000000000001,17.09193548387097
農試嘉義分所,25.8,36.3,18.2,289.4,534.9,2023,5,嘉義市,31,9.33548387096774,17.25483870967742
南改義竹分場,25.35,34,19.2,281.45,517.75,2023,5,嘉義縣,31,9.079032258064515,16.701612903225808
南改鹿草分場,25.05,34.1,19.4,280.55,510.9,2023,5,嘉義縣,31,9.05,16.480645161290322
農試溪口農場,26.3,35.2,19.5,300.9,606.2,2023,5,嘉義縣,31,9.706451612903225,19.55483870967742
七股研究中心,26.7,32.2,21,306.2,648.3,2023,5,臺南市,31,9.87741935483871,20.91290322580645
畜試所,26.9,37.3,20,300.8,582.7,2023,5,臺南市,31,9.703225806451613,18.796774193548387
臺南蘭花園區,26.5,37.2,19,294.9,548.5,2023,5,臺南市,31,9.51290322580645,17.693548387096776
臺南農改,26.7,36.2,19.6,298.7,580.9,2023,5,臺南市,31,9.635483870967741,18.738709677419354
林試六龜中心,25.5,36.5,19.5,284.0,553.2,2023,5,高雄市,31,9.161290322580646,17.845161290322583
林試扇平站,22.4,31.05,17.5,233.1,408.7,2023,5,高雄市,31,7.519354838709678,13.183870967741935
農試鳳山分所,27.5,35,21.6,293.1,579.2,2023,5,高雄市,31,9.45483870967742,18.683870967741935
高改旗南分場,*26.6,*35.5,20.8,,,2023,5,高雄市,31,,
恆春工作站,26.8,33.1,21.6,304.1,601.3,2023,5,屏東縣,31,9.80967741935484,19.396774193548385
東港工作站,27.25,33.3,22.2,295.9,564.05,2023,5,屏東縣,31,9.54516129032258,18.19516129032258
畜試南區分所,26.5,34.7,20.4,292.7,574.8,2023,5,屏東縣,31,9.441935483870967,18.541935483870965
高雄農改,27.6,36.8,22.2,306.9,709.5,2023,5,屏東縣,31,9.899999999999999,22.887096774193548
畜試東區分所,23.8,31.9,17,268.1,490.3,2023,5,宜蘭縣,31,8.648387096774194,15.816129032258065
花改蘭陽分場,24.3,32.2,17.9,263.6,452.6,2023,5,宜蘭縣,31,8.503225806451614,14.600000000000001
花蓮農改,24.3,32.5,16.3,229.6,388.8,2023,5,花蓮縣,31,7.406451612903226,12.541935483870969
東改班鳩分場,24.3,35.6,18,224.0,348.35,2023,5,臺東縣,31,7.225806451612903,11.23709677419355
東改賓朗果園,23.3,35.5,16.9,219.3,364.4,2023,5,臺東縣,31,7.074193548387097,11.754838709677419
林試太麻里1,24.7,37.4,19,234.6,430.6,2023,5,臺東縣,31,7.567741935483871,13.890322580645162
林試太麻里2,25.5,38.7,20,244.3,464.7,2023,5,臺東縣,31,7.880645161290323,14.990322580645161
茶改東部分場,24.4,36.6,17.7,245.8,441.8,2023,5,臺東縣,31,7.929032258064517,14.251612903225807
桃改樹林分場,27.6,35,21.5,280.8,493.6,2023,6,新北市,30,9.360000000000001,16.453333333333333
茶改北部分場,25.4,34.2,20.3,260.1,479.9,2023,6,新北市,30,8.67,15.996666666666666
桃園農改,27.9,33.5,22.5,313.5,628.2,2023,6,桃園市,30,10.45,20.94
茶改場,27.2,33.4,21.6,302.6,588.9,2023,6,桃園市,30,10.086666666666668,19.63
農工中心,27.7,33.9,22,301.7,573.2,2023,6,桃園市,30,10.056666666666667,19.10666666666667
桃改五峰分場,22,31.5,17.5,252.6,415.6,2023,6,新竹縣,30,8.42,13.853333333333333
桃改新埔分場,27.4,33.5,21.4,304.4,599.9,2023,6,新竹縣,30,10.146666666666667,19.996666666666666
畜試北區分所,27.3,33.5,22.5,314.3,600.9,2023,6,苗栗縣,30,10.476666666666667,20.029999999999998
苗改生物防治研究中心,26.4,35,20.7,301.7,581.5,2023,6,苗栗縣,30,10.056666666666667,19.383333333333333
苗栗農改,27.9,34.8,22.6,305.9,581.5,2023,6,苗栗縣,30,10.196666666666665,19.383333333333333
種苗繁殖,25.8,32.6,20.7,301.6,592.8,2023,6,台中市,30,10.053333333333335,19.759999999999998
農業試驗所,28.4,35.2,23.1,305.8,607.2,2023,6,台中市,30,10.193333333333333,20.240000000000002
臺中農改,28.6,35,23.6,303.0,583.6,2023,6,彰化縣,30,10.1,19.453333333333333
中改埔里分場,24.2,32.2,18.6,288.1,490.9,2023,6,南投縣,30,9.603333333333333,16.363333333333333
林試畢祿溪站,*15.9,*26.8,8.1,,,2023,6,南投縣,30,,
臺大內茅埔,24.8,33.4,19.9,263.1,502.4,2023,6,南投縣,30,8.770000000000001,16.746666666666666
臺大和社,23.2,31.3,17.4,269.6,545.3,2023,6,南投縣,30,8.986666666666668,18.176666666666666
臺大溪頭,*20.9,*27.4,16.8,,,2023,6,南投縣,30,,
臺大竹山,27.5,35.3,22.4,284.5,527.7,2023,6,南投縣,30,9.483333333333333,17.59
茶改中部分場,*22.7,*29.2,18.2,273.4,443.6,2023,6,南投縣,30,9.113333333333333,14.786666666666667
茶改南部分場,25.3,32.8,20.6,279.9,506.9,2023,6,南投縣,30,9.33,16.896666666666665
萬大發電廠,22.6,30.8,16.5,269.4,556.8,2023,6,南投縣,30,8.979999999999999,18.56
蓮華池,24,31.3,19,255.6,409.6,2023,6,南投縣,30,8.52,13.653333333333334
南改斗南分場,28.5,36.7,23.1,303.8,580.5,2023,6,雲林縣,30,10.126666666666667,19.35
口湖工作站,28.5,33,24.3,315.2,652.1,2023,6,雲林縣,30,10.506666666666666,21.736666666666668
四湖植物園,28.5,34.1,23.8,313.8,634.2,2023,6,雲林縣,30,10.46,21.14
水試臺西試驗場,28.7,34.4,24.1,314.9,638.8,2023,6,雲林縣,30,10.496666666666666,21.293333333333333
臺大雲林校區,28,34.9,23.1,304.7,588.1,2023,6,雲林縣,30,10.156666666666666,19.603333333333335
麥寮合作社,28.5,34,24.2,312.8,615.3,2023,6,雲林縣,30,10.426666666666668,20.509999999999998
農試嘉義分所,27.9,36.2,22.7,300.0,533.9,2023,6,嘉義市,30,10.0,17.796666666666667
南改義竹分場,*28.8,*34.9,24.1,,,2023,6,嘉義縣,30,,
南改鹿草分場,*28.9,*35.4,24.2,,,2023,6,嘉義縣,30,,
農試溪口農場,28.6,34.9,24.1,307.3,590.6,2023,6,嘉義縣,30,10.243333333333334,19.686666666666667
七股研究中心,29.2,33.5,24.2,316.1,699.3,2023,6,臺南市,30,10.536666666666667,23.31
畜試所,28.6,35.6,23.2,304.3,584.7,2023,6,臺南市,30,10.143333333333334,19.490000000000002
臺南蘭花園區,*28.2,*35.9,23,,,2023,6,臺南市,30,,
臺南農改,28.5,35.1,23.1,305.1,589.0,2023,6,臺南市,30,10.17,19.633333333333333
林試六龜中心,26.6,35.3,21.5,283.2,610.3,2023,6,高雄市,30,9.44,20.34333333333333
林試扇平站,23.8,32,19.1,250.6,475.0,2023,6,高雄市,30,8.353333333333333,15.833333333333334
農試鳳山分所,28.8,35.2,22.8,294.9,602.1,2023,6,高雄市,30,9.83,20.07
高改旗南分場,28.2,35.8,23.6,290.1,589.0,2023,6,高雄市,30,9.67,19.633333333333333
恆春工作站,28.7,32.8,23.7,290.5,635.4,2023,6,屏東縣,30,9.683333333333334,21.18
東港工作站,*28.9,*35.5,23.4,,,2023,6,屏東縣,30,,
畜試南區分所,28.2,33.9,23.4,289.8,616.8,2023,6,屏東縣,30,9.66,20.56
高雄農改,28.8,36.9,23.4,305.2,758.8,2023,6,屏東縣,30,10.173333333333334,25.293333333333333
畜試東區分所,27,33.2,21.2,277.4,568.3,2023,6,宜蘭縣,30,9.246666666666666,18.94333333333333
花改蘭陽分場,27.4,34.5,21.8,280.2,541.7,2023,6,宜蘭縣,30,9.34,18.05666666666667
花蓮農改,27.3,34.5,22.4,259.6,481.7,2023,6,花蓮縣,30,8.653333333333334,16.056666666666665
東改班鳩分場,*26.4,*34.3,22.4,,,2023,6,臺東縣,30,,
東改賓朗果園,25.5,33.5,21.6,236.2,390.4,2023,6,臺東縣,30,7.873333333333333,13.013333333333332
林試太麻里1,26.8,33.8,22.9,266.9,513.1,2023,6,臺東縣,30,8.896666666666667,17.103333333333335
林試太麻里2,27.5,32.9,23.6,276.5,544.9,2023,6,臺東縣,30,9.216666666666667,18.163333333333334
茶改東部分場,26.9,35.5,22,271.8,506.2,2023,6,臺東縣,30,9.06,16.87333333333333
桃改樹林分場,28.7,37.1,23.2,294.2,577.6,2023,7,新北市,31,9.490322580645161,18.63225806451613
茶改北部分場,26.8,35.2,22,291.0,610.8,2023,7,新北市,31,9.387096774193548,19.703225806451613
桃園農改,29.5,36.5,24.8,326.9,706.8,2023,7,桃園市,31,10.54516129032258,22.799999999999997
茶改場,28.5,35.3,23.7,303.0,606.9,2023,7,桃園市,31,9.774193548387096,19.57741935483871
農工中心,29.2,35.6,23.6,312.5,590.9,2023,7,桃園市,31,10.080645161290322,19.061290322580643
桃改五峰分場,23.2,31.8,18.4,267.5,480.2,2023,7,新竹縣,31,8.629032258064516,15.490322580645161
桃改新埔分場,28.6,35.9,22.8,302.6,602.4,2023,7,新竹縣,31,9.761290322580646,19.432258064516127
畜試北區分所,28.3,34.5,22.4,323.4,660.8,2023,7,苗栗縣,31,10.432258064516128,21.316129032258065
苗改生物防治研究中心,26.9,35.3,20.1,306.0,633.7,2023,7,苗栗縣,31,9.870967741935484,20.44193548387097
苗栗農改,28.8,36.1,22.4,317.0,627.7,2023,7,苗栗縣,31,10.225806451612904,20.248387096774195
種苗繁殖,26.3,33.3,20.5,298.3,624.3,2023,7,台中市,31,9.62258064516129,20.138709677419353
農業試驗所,29,35.9,23.6,313.8,677.6,2023,7,台中市,31,10.12258064516129,21.858064516129033
臺中農改,29.6,36.1,24,305.4,640.7,2023,7,彰化縣,31,9.851612903225806,20.66774193548387
中改埔里分場,24.5,32.9,18.9,283.2,573.4,2023,7,南投縣,31,9.135483870967741,18.496774193548386
林試畢祿溪站,*15.8,*27.2,7.9,,,2023,7,南投縣,31,,
臺大內茅埔,25.1,34,19.9,258.5,575.8,2023,7,南投縣,31,8.338709677419354,18.574193548387097
臺大和社,23.2,32,17.5,259.6,606.3,2023,7,南投縣,31,8.374193548387098,19.55806451612903
臺大溪頭,21.3,28.6,17.1,216.6,387.0,2023,7,南投縣,31,6.987096774193549,12.483870967741936
臺大竹山,28.1,37.3,23,283.8,621.0,2023,7,南投縣,31,9.154838709677419,20.032258064516128
茶改中部分場,23.3,30.2,18.6,269.2,505.7,2023,7,南投縣,31,8.683870967741935,16.31290322580645
茶改南部分場,25.9,33.7,21.2,287.1,604.5,2023,7,南投縣,31,9.261290322580646,19.5
萬大發電廠,23,32.3,16.4,268.3,646.6,2023,7,南投縣,31,8.654838709677419,20.858064516129033
蓮華池,24.5,31.8,19.2,260.1,484.3,2023,7,南投縣,31,8.390322580645162,15.62258064516129
南改斗南分場,29,37.7,23.1,288.6,594.5,2023,7,雲林縣,31,9.30967741935484,19.177419354838708
口湖工作站,29,34.3,23.2,315.8,692.9,2023,7,雲林縣,31,10.187096774193549,22.351612903225806
四湖植物園,*29.6,*35.4,24.2,,,2023,7,雲林縣,31,,
水試臺西試驗場,29.5,37.4,23.4,312.5,694.1,2023,7,雲林縣,31,10.080645161290322,22.39032258064516
臺大雲林校區,28.6,36.7,22.4,304.6,634.1,2023,7,雲林縣,31,9.825806451612904,20.45483870967742
麥寮合作社,29.4,35,24.2,320.5,675.9,2023,7,雲林縣,31,10.338709677419354,21.80322580645161
農試嘉義分所,28.2,37.3,22.2,288.7,579.8,2023,7,嘉義市,31,9.312903225806451,18.703225806451613
南改義竹分場,29,36.4,22.7,302.1,632.3,2023,7,嘉義縣,31,9.745161290322581,20.396774193548385
南改鹿草分場,29.2,37,22.6,302.9,626.0,2023,7,嘉義縣,31,9.770967741935483,20.193548387096776
農試溪口農場,*29.5,*36.2,24.4,,,2023,7,嘉義縣,31,,
七股研究中心,29.5,34.3,23.5,299.0,662.2,2023,7,臺南市,31,9.64516129032258,21.361290322580647
畜試所,28.7,37.3,22.8,293.8,596.3,2023,7,臺南市,31,9.47741935483871,19.23548387096774
臺南蘭花園區,*28.5,*37.6,22.1,,,2023,7,臺南市,31,,
臺南農改,*28.7,*36.7,22.8,,,2023,7,臺南市,31,,
林試六龜中心,26.8,35.8,21.3,289.2,662.4,2023,7,高雄市,31,9.329032258064515,21.36774193548387
林試扇平站,*24.2,*32.5,19.2,,,2023,7,高雄市,31,,
農試鳳山分所,29,35.5,22.2,290.1,594.2,2023,7,高雄市,31,9.358064516129033,19.16774193548387
高改旗南分場,28.5,36.1,22.3,290.3,615.6,2023,7,高雄市,31,9.364516129032259,19.858064516129033
恆春工作站,29.2,33.4,23.6,305.5,684.4,2023,7,屏東縣,31,9.85483870967742,22.07741935483871
東港工作站,29.4,36,22.8,300.7,651.4,2023,7,屏東縣,31,9.7,21.01290322580645
畜試南區分所,28.7,34.1,23.4,299.6,668.8,2023,7,屏東縣,31,9.66451612903226,21.574193548387097
高雄農改,29.1,37,22.8,309.2,818.8,2023,7,屏東縣,31,9.974193548387097,26.41290322580645
畜試東區分所,28.5,34.6,23.3,324.5,730.2,2023,7,宜蘭縣,31,10.46774193548387,23.55483870967742
花改蘭陽分場,29.3,35.5,23.9,316.8,696.8,2023,7,宜蘭縣,31,10.219354838709679,22.47741935483871
花蓮農改,28.4,34.7,22.8,290.3,640.1,2023,7,花蓮縣,31,9.364516129032259,20.648387096774194
東改班鳩分場,27.4,35,22.1,281.1,580.1,2023,7,臺東縣,31,9.067741935483872,18.712903225806453
東改賓朗果園,26.3,34.1,21.7,282.1,566.5,2023,7,臺東縣,31,9.100000000000001,18.274193548387096
林試太麻里1,27.6,34.1,22,286.3,665.4,2023,7,臺東縣,31,9.235483870967743,21.46451612903226
林試太麻里2,28.2,34,22.7,298.2,688.2,2023,7,臺東縣,31,9.619354838709677,22.200000000000003
茶改東部分場,27.7,37.4,21.6,285.9,634.3,2023,7,臺東縣,31,9.22258064516129,20.461290322580645
桃改樹林分場,28.3,36.5,22.7,283.7,551.2,2023,8,新北市,31,9.151612903225805,17.780645161290323
茶改北部分場,26.1,34.2,21.5,266.5,510.2,2023,8,新北市,31,8.596774193548388,16.45806451612903
桃園農改,29,37.2,22.9,315.4,650.9,2023,8,桃園市,31,10.174193548387096,20.996774193548386
茶改場,28,35,22,308.0,630.6,2023,8,桃園市,31,9.935483870967742,20.34193548387097
農工中心,28.7,35.1,21.4,301.3,599.3,2023,8,桃園市,31,9.719354838709679,19.33225806451613
桃改五峰分場,23.1,32,17.7,260.8,474.1,2023,8,新竹縣,31,8.412903225806453,15.293548387096775
桃改新埔分場,28.2,35.7,20.8,305.8,601.8,2023,8,新竹縣,31,9.864516129032259,19.41290322580645
